time,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,temperature_2m,wind_speed_100m,hour,day,month,day_of_week,AQI,aqi_rolling_mean_3
2025-08-06 06:00:00,59.8,21.4,224.0,4.4,11.7,71.0,29.2,28.1,6,6,8,2,108.88743008816478,109.56432459122341
2025-08-06 07:00:00,55.5,20.5,218.0,3.7,11.5,73.0,29.8,27.0,7,6,8,2,92.4408613942589,100.19765687276107
2025-08-06 08:00:00,56.1,21.0,221.0,3.6,11.0,74.0,30.0,25.9,8,6,8,2,101.52410492890301,100.9507988037758
2025-08-06 09:00:00,53.8,20.8,231.0,4.0,10.7,72.0,30.1,25.8,9,6,8,2,111.83853479984624,101.93450037433628
2025-08-06 10:00:00,52.4,20.8,248.0,4.4,10.6,69.0,29.5,26.3,10,6,8,2,104.77137732111989,106.04467234995661
2025-08-06 11:00:00,51.0,20.7,271.0,5.3,10.6,64.0,29.6,26.9,11,6,8,2,105.67704266568265,107.42898492888315
2025-08-06 12:00:00,54.6,21.9,294.0,7.6,10.9,59.0,29.0,26.6,12,6,8,2,117.17570367785382,109.20804122155236
2025-08-06 13:00:00,62.4,24.3,321.0,10.6,11.1,53.0,28.6,25.7,13,6,8,2,110.24014864053356,111.03096499469024
2025-08-06 14:00:00,52.7,22.2,349.0,14.7,11.5,46.0,28.0,23.2,14,6,8,2,102.46175809357503,109.95920347065436
2025-08-06 15:00:00,47.6,22.4,360.0,17.9,11.7,40.0,27.5,21.2,15,6,8,2,121.137063885173,111.2796568730941
2025-08-06 16:00:00,52.4,24.1,344.0,19.4,11.8,37.0,27.2,21.6,16,6,8,2,114.92811591683292,112.84231263186054
2025-08-06 17:00:00,56.5,25.7,312.0,19.8,11.8,37.0,27.1,19.6,17,6,8,2,128.22994186529968,121.43170722243542
2025-08-06 18:00:00,51.8,24.6,277.0,19.3,11.5,37.0,27.0,20.2,18,6,8,2,122.82019271706334,121.99275016639886
2025-08-06 19:00:00,50.2,23.7,241.0,17.3,10.7,38.0,26.7,19.6,19,6,8,2,101.18821518308519,117.41278325514963
2025-08-06 20:00:00,48.7,22.6,203.0,14.3,9.7,41.0,26.6,19.3,20,6,8,2,130.62918968451842,118.21253252822254
2025-08-06 21:00:00,46.8,21.5,175.0,11.8,8.9,43.0,26.4,18.8,21,6,8,2,110.61605626213036,114.1444870432449
2025-08-06 22:00:00,44.9,20.5,158.0,10.0,8.4,44.0,26.2,20.0,22,6,8,2,115.97192508388372,119.07239034351106
2025-08-06 23:00:00,42.6,19.4,151.0,8.7,8.0,44.0,26.1,21.2,23,6,8,2,78.89894023629043,101.82897386076839
2025-08-07 00:00:00,38.9,18.3,165.0,8.1,8.2,45.0,26.1,21.1,0,7,8,3,88.57563050860367,94.4821652762595
2025-08-07 01:00:00,36.4,17.8,221.0,9.1,9.3,45.0,26.8,16.6,1,7,8,3,84.49113112328814,83.98856728939431
2025-08-07 02:00:00,37.6,19.2,298.0,10.9,10.9,45.0,27.1,18.5,2,7,8,3,103.5142419096838,92.1936678471921
2025-08-07 03:00:00,42.6,18.7,343.0,11.6,12.2,48.0,27.8,21.2,3,7,8,3,100.05693979293531,96.02077094196932
2025-08-07 04:00:00,45.4,18.9,323.0,9.9,12.8,55.0,28.7,23.5,4,7,8,3,100.51200360395825,101.36106176885933
2025-08-07 05:00:00,48.7,19.4,271.0,7.0,13.0,65.0,29.2,26.0,5,7,8,3,105.20350488597198,101.92414942762207
2025-08-07 06:00:00,53.8,20.8,231.0,4.8,13.0,73.0,29.4,25.4,6,7,8,3,105.01808539010895,103.57786462667995
2025-08-07 07:00:00,54.5,21.0,221.0,3.9,12.6,77.0,29.6,25.6,7,7,8,3,102.5357746271616,104.25245496774774
2025-08-07 08:00:00,59.6,22.5,223.0,3.6,11.9,78.0,30.0,26.4,8,7,8,3,114.48626055387916,107.34670685705014
2025-08-07 09:00:00,61.0,22.9,232.0,3.8,11.4,77.0,30.2,26.1,9,7,8,3,108.50238851486324,108.50814123196824
2025-08-07 10:00:00,69.6,25.0,250.0,4.2,11.5,74.0,30.0,27.0,10,7,8,3,130.90845827543978,117.96570244806095
2025-08-07 11:00:00,65.2,24.0,274.0,5.1,11.8,69.0,29.6,26.9,11,7,8,3,131.29524702786088,123.5686979393882
2025-08-07 12:00:00,61.9,23.0,292.0,6.7,12.1,64.0,29.2,25.6,12,7,8,3,113.34182363751694,125.18184298027275
2025-08-07 13:00:00,62.4,23.3,300.0,10.9,12.0,56.0,29.0,24.4,13,7,8,3,98.7686223327766,114.46856433271837
2025-08-07 14:00:00,58.3,23.2,303.0,16.6,12.0,44.0,28.0,22.6,14,7,8,3,117.04611031560607,109.71885209530011
2025-08-07 15:00:00,49.6,23.2,301.0,20.6,11.8,36.0,27.8,21.8,15,7,8,3,112.05041129855522,109.28838131564619
2025-08-07 16:00:00,48.0,23.2,296.0,21.5,11.6,34.0,27.7,21.8,16,7,8,3,114.16213958267954,114.4195537322805
2025-08-07 17:00:00,45.6,22.9,285.0,20.6,11.4,34.0,27.4,24.1,17,7,8,3,105.80312841723413,110.67189309948985
2025-08-07 18:00:00,44.1,22.6,267.0,18.8,10.8,36.0,27.2,23.1,18,7,8,3,110.82813763477256,110.26446854489564
2025-08-07 19:00:00,42.0,21.5,233.0,15.9,9.7,39.0,26.9,21.7,19,7,8,3,118.70786283475991,111.77970962892243
2025-08-07 20:00:00,38.3,19.7,192.0,12.2,8.2,43.0,26.8,21.0,20,7,8,3,90.50199415636096,106.6793315419647
2025-08-07 21:00:00,35.5,18.0,161.0,9.2,7.2,46.0,26.5,20.3,21,7,8,3,98.18649522574077,102.46545073895412
2025-08-07 22:00:00,33.9,17.1,146.0,7.6,6.8,47.0,26.2,20.4,22,7,8,3,66.3719943839982,85.02016125536687
2025-08-07 23:00:00,33.5,16.6,143.0,6.8,6.7,48.0,26.2,22.0,23,7,8,3,68.24923165905906,77.60257375626624
2025-08-08 00:00:00,34.8,16.6,156.0,6.2,6.8,49.0,26.2,22.5,0,8,8,4,86.18728260355934,73.6028362155391
2025-08-08 01:00:00,35.7,16.9,203.0,7.5,7.9,49.0,26.8,22.0,1,8,8,4,77.66430270977523,77.3669389907981
2025-08-08 02:00:00,38.5,18.3,267.0,9.2,9.4,49.0,27.0,23.3,2,8,8,4,86.91780239210034,83.58979590181185
2025-08-08 03:00:00,43.8,19.0,304.0,9.9,10.7,51.0,27.6,25.6,3,8,8,4,102.07698586286878,88.886363654915
2025-08-08 04:00:00,46.1,19.5,286.0,8.7,11.5,57.0,28.6,26.6,4,8,8,4,104.35806283733831,97.78428369743604
2025-08-08 05:00:00,47.3,19.6,241.0,6.5,11.9,64.0,29.5,26.9,5,8,8,4,99.5333205196299,101.98945640661255
2025-08-08 06:00:00,47.8,19.9,208.0,4.7,12.1,70.0,30.0,26.8,6,8,8,4,102.6151522512042,102.16884520272436
2025-08-08 07:00:00,50.6,20.5,202.0,3.8,11.8,74.0,30.1,26.3,7,8,8,4,103.77332361356798,101.97393212813425
2025-08-08 08:00:00,49.4,19.7,208.0,3.3,11.1,76.0,30.6,26.0,8,8,8,4,89.19557102849863,98.5280156310905
2025-08-08 09:00:00,50.4,19.7,218.0,3.3,10.6,75.0,30.6,26.5,9,8,8,4,104.16484133428717,99.04457865878483
2025-08-08 10:00:00,48.4,19.0,235.0,3.8,10.4,71.0,30.3,27.5,10,8,8,4,114.50634363904501,102.6222520006105
2025-08-08 11:00:00,46.6,18.2,257.0,4.8,10.3,64.0,29.5,26.7,11,8,8,4,87.60496965539834,102.0920515429104
2025-08-08 12:00:00,56.5,20.7,268.0,6.0,10.1,59.0,29.2,26.5,12,8,8,4,99.89022771553283,100.66718033665894
2025-08-08 13:00:00,51.5,19.8,259.0,8.9,10.3,53.0,29.4,25.9,13,8,8,4,95.52134539275542,94.33884758789576
2025-08-08 14:00:00,44.9,18.3,240.0,12.9,10.5,45.0,28.8,27.2,14,8,8,4,80.4340385696006,91.94853722596316
2025-08-08 15:00:00,40.3,18.5,226.0,15.5,10.5,39.0,28.2,26.7,15,8,8,4,92.58402692104491,89.51313696113387
2025-08-08 16:00:00,37.7,17.5,229.0,15.6,10.3,38.0,27.9,26.8,16,8,8,4,95.93270181848581,89.65025576971067
2025-08-08 17:00:00,35.6,16.8,237.0,14.2,9.9,40.0,27.6,25.0,17,8,8,4,83.91252631310412,90.80975168421185
2025-08-08 18:00:00,33.1,16.2,234.0,12.6,9.4,42.0,27.3,24.3,18,8,8,4,76.00867114656002,85.28463309271687
2025-08-08 19:00:00,30.6,15.3,207.0,10.7,8.6,44.0,27.1,24.2,19,8,8,4,73.48791557946916,77.80303767971134
2025-08-08 20:00:00,29.6,14.6,168.0,8.5,7.7,46.0,26.9,24.9,20,8,8,4,75.19916151142222,74.89858274581736
2025-08-08 21:00:00,29.5,14.2,139.0,6.8,7.1,47.0,26.7,25.0,21,8,8,4,42.99172122564561,63.89293277217922
2025-08-08 22:00:00,29.9,14.1,123.0,5.9,6.8,48.0,26.6,23.4,22,8,8,4,66.62187231070386,61.60425168259079
2025-08-08 23:00:00,29.9,14.1,117.0,5.6,6.7,48.0,26.6,24.2,23,8,8,4,74.56851877474557,61.394037437031905
2025-08-09 00:00:00,27.9,13.6,128.0,5.5,6.8,49.0,26.5,25.3,0,9,8,5,64.38893637891832,68.52644248812281
2025-08-09 01:00:00,29.9,14.3,173.0,7.1,8.0,48.0,27.1,24.1,1,9,8,5,61.8451960558678,66.93421706984412
2025-08-09 02:00:00,34.8,16.2,235.0,9.3,9.7,47.0,27.1,24.9,2,9,8,5,72.15364127696336,66.12925790391672
2025-08-09 03:00:00,39.2,17.2,273.0,10.4,11.0,48.0,27.8,26.6,3,9,8,5,65.58259903895511,66.5271454572623
2025-08-09 04:00:00,45.1,18.7,261.0,9.4,11.7,51.0,28.5,24.2,4,9,8,5,89.45196278589644,75.72940103393853
2025-08-09 05:00:00,45.3,18.5,226.0,7.2,12.1,56.0,29.6,23.1,5,9,8,5,86.72061530475014,80.58505904320079
2025-08-09 06:00:00,46.2,18.3,199.0,5.4,12.1,61.0,30.0,23.1,6,9,8,5,78.0069572190443,84.72651176989719
2025-08-09 07:00:00,49.2,19.2,194.0,4.2,11.6,66.0,30.1,25.4,7,9,8,5,92.05201447988696,85.59319566789402
2025-08-09 08:00:00,47.7,19.0,199.0,3.4,10.9,70.0,30.0,25.8,8,9,8,5,87.3013527264961,85.78677480847603
2025-08-09 09:00:00,45.9,18.3,208.0,3.2,10.3,71.0,30.6,25.4,9,9,8,5,84.54707689438905,87.9668147002576
2025-08-09 10:00:00,50.4,19.3,225.0,4.0,10.1,67.0,30.2,26.3,10,9,8,5,93.04083163486517,88.29642041858368
2025-08-09 11:00:00,44.4,17.5,247.0,5.4,10.2,60.0,29.6,25.5,11,9,8,5,87.81764508313321,88.46851787079605
2025-08-09 12:00:00,48.8,19.7,262.0,8.6,11.0,49.0,29.3,26.9,12,9,8,5,111.28585187253019,97.38144286350975
2025-08-09 13:00:00,49.8,20.3,265.0,10.9,11.5,45.0,28.8,22.3,13,9,8,5,115.92641958717172,105.00997218094527
2025-08-09 14:00:00,44.2,19.7,262.0,14.1,12.2,41.0,28.0,21.2,14,9,8,5,110.92514289622,112.7124714519742
2025-08-09 15:00:00,40.3,19.1,256.0,16.4,12.5,37.0,27.6,22.1,15,9,8,5,88.24753401277849,105.0330321653903
2025-08-09 16:00:00,36.0,18.4,251.0,17.1,12.1,36.0,27.5,22.7,16,9,8,5,92.65622651455668,97.27630114118529
2025-08-09 17:00:00,34.7,18.0,244.0,16.8,11.2,35.0,27.1,21.5,17,9,8,5,81.07949329133785,87.32775127289123
2025-08-09 18:00:00,33.3,17.4,229.0,15.8,10.3,36.0,27.0,21.6,18,9,8,5,99.88070579022255,91.20547519870593
2025-08-09 19:00:00,32.6,16.8,199.0,13.8,9.4,38.0,26.8,20.4,19,9,8,5,82.2328825821034,87.7310272212215
2025-08-09 20:00:00,31.7,16.2,161.0,11.1,8.5,40.0,26.6,20.7,20,9,8,5,86.30905674738504,89.47421503990388
2025-08-09 21:00:00,30.9,15.5,134.0,8.9,7.8,42.0,26.5,22.0,21,9,8,5,67.86175115727764,78.80123016225558
2025-08-09 22:00:00,30.2,15.0,121.0,7.5,7.3,43.0,26.3,22.5,22,9,8,5,65.83002757714979,73.33361182727106
2025-08-09 23:00:00,29.7,14.7,117.0,6.7,7.0,44.0,26.3,22.8,23,9,8,5,72.43261540903985,68.70813138115598
2025-08-10 00:00:00,33.3,15.2,131.0,6.6,7.4,44.0,26.3,22.6,0,10,8,6,81.53866936405304,73.26710411674779
2025-08-10 01:00:00,32.6,15.7,178.0,8.1,8.5,43.0,26.9,21.8,1,10,8,6,83.33876194148505,79.10334890485954
2025-08-10 02:00:00,36.2,17.4,241.0,10.2,9.9,42.0,27.0,22.0,2,10,8,6,90.24556026376669,85.04099718976849
2025-08-10 03:00:00,41.2,18.8,278.0,10.9,11.1,44.0,27.6,24.6,3,10,8,6,89.22356505180599,87.60262908568613
2025-08-10 04:00:00,44.8,19.4,262.0,9.1,11.8,52.0,28.6,22.8,4,10,8,6,97.17760379175708,92.21557636911014
2025-08-10 05:00:00,48.5,20.5,220.0,6.1,12.2,62.0,29.5,24.6,5,10,8,6,109.35025655479404,98.58380846611927
2025-08-10 06:00:00,53.4,22.1,190.0,3.8,12.3,70.0,29.8,25.2,6,10,8,6,105.640310594354,104.05605698030195
2025-08-10 07:00:00,53.8,22.5,189.0,3.0,12.0,73.0,29.9,23.8,7,10,8,6,118.0651767275211,111.01858129222329
2025-08-10 08:00:00,54.0,22.6,200.0,3.0,11.5,74.0,30.0,23.7,8,10,8,6,101.2822447797879,108.3292440338879
2025-08-10 09:00:00,53.8,22.6,214.0,3.4,11.0,72.0,30.0,24.7,9,10,8,6,121.34253291314837,113.5633181401527
2025-08-10 10:00:00,51.5,21.8,229.0,4.0,10.8,68.0,29.6,26.3,10,10,8,6,113.92207299394912,112.18228356229535
2025-08-10 11:00:00,51.3,21.3,246.0,5.0,10.7,61.0,29.3,26.6,11,10,8,6,114.43481902508623,116.5664749773948
2025-08-10 12:00:00,51.8,21.0,260.0,7.2,11.5,54.0,29.0,26.2,12,10,8,6,115.70232966107815,114.68640722670473
2025-08-10 13:00:00,48.2,20.6,271.0,9.6,11.7,49.0,28.7,23.6,13,10,8,6,100.80816436829384,110.3151043514863
2025-08-10 14:00:00,48.2,21.0,279.0,12.9,12.0,43.0,28.0,24.4,14,10,8,6,107.97194838701739,108.1608141387967
2025-08-10 15:00:00,48.3,21.8,279.0,15.3,12.0,38.0,27.6,23.0,15,10,8,6,115.60001151969898,108.1267080916703
2025-08-10 16:00:00,45.2,21.3,268.0,16.1,11.5,36.0,27.5,22.9,16,10,8,6,107.64513581503363,110.4056985739169
2025-08-10 17:00:00,45.1,21.3,249.0,15.9,10.6,36.0,27.1,23.6,17,10,8,6,109.20613649169373,110.817094608809
2025-08-10 18:00:00,43.2,20.8,226.0,14.9,9.7,37.0,26.8,22.4,18,10,8,6,109.04261512297137,108.63129580989981
2025-08-10 19:00:00,42.4,20.0,196.0,12.7,8.7,39.0,26.8,22.0,19,10,8,6,77.42245723541927,98.55706961669502
2025-08-10 20:00:00,39.5,18.6,162.0,9.7,7.7,42.0,26.5,22.6,20,10,8,6,92.36906495426628,92.94471243755254
2025-08-10 21:00:00,37.4,17.2,137.0,7.3,6.9,44.0,26.4,22.2,21,10,8,6,82.15175665704719,83.98109294891115
2025-08-10 22:00:00,35.9,16.2,123.0,6.1,6.4,45.0,26.3,22.5,22,10,8,6,77.91981190767687,84.14687783966367
2025-08-10 23:00:00,35.2,15.6,117.0,5.6,6.1,44.0,26.1,23.8,23,10,8,6,79.03956198729335,79.70371018400603
2025-08-11 00:00:00,36.2,15.6,131.0,5.3,6.4,45.0,26.2,23.3,0,11,8,0,78.89296250980178,78.61744546825756
2025-08-11 01:00:00,38.0,16.1,182.0,7.0,7.4,44.0,26.7,25.9,1,11,8,0,77.58116371189894,78.50456273633158
2025-08-11 02:00:00,43.2,17.8,251.0,9.3,8.8,42.0,26.8,25.1,2,11,8,0,82.55847126352646,79.67753249507595
2025-08-11 03:00:00,48.4,19.0,293.0,10.4,9.9,42.0,27.4,26.0,3,11,8,0,95.41894212221794,85.18619236588134
2025-08-11 04:00:00,52.9,19.5,278.0,9.1,10.6,47.0,28.5,26.8,4,11,8,0,88.34952869831574,88.7756473613536
2025-08-11 05:00:00,54.1,19.7,235.0,6.7,11.0,53.0,29.0,28.0,5,11,8,0,102.93712725227104,95.56853269093513
2025-08-11 06:00:00,54.8,20.0,203.0,4.8,11.1,58.0,29.2,29.1,6,11,8,0,97.1618436885969,96.14949987972813
2025-08-11 07:00:00,55.6,20.3,197.0,4.1,10.8,59.0,28.6,30.2,7,11,8,0,102.22495737443964,100.77464277176942
2025-08-11 08:00:00,54.4,20.3,201.0,4.0,10.2,59.0,28.8,30.5,8,11,8,0,88.42313462022918,95.93664522775548
2025-08-11 09:00:00,52.6,20.0,212.0,4.3,9.8,57.0,28.6,31.3,9,11,8,0,97.41714244230073,96.0217448123234
2025-08-11 10:00:00,52.2,20.3,230.0,4.9,9.7,55.0,28.8,29.9,10,11,8,0,108.7729646735054,98.204413912012
2025-08-11 11:00:00,49.6,19.6,253.0,6.0,9.9,51.0,28.9,30.5,11,11,8,0,85.60682413571232,97.26564375050638
2025-08-11 12:00:00,59.6,22.6,274.0,7.5,10.6,49.0,28.5,27.1,12,11,8,0,116.56736627587654,103.64905169503164
2025-08-11 13:00:00,56.7,22.6,294.0,10.9,10.6,44.0,28.4,26.8,13,11,8,0,92.15217733971603,98.10878925043518
2025-08-11 14:00:00,54.2,22.5,311.0,15.5,10.6,37.0,28.0,26.4,14,11,8,0,118.62193826388933,109.11382729316085
2025-08-11 15:00:00,46.1,21.7,314.0,18.2,10.4,33.0,27.5,25.4,15,11,8,0,112.84741378967946,107.87384313109517
2025-08-11 16:00:00,43.1,20.7,292.0,17.5,10.0,33.0,27.5,26.2,16,11,8,0,104.90857694141063,112.12597633166003
2025-08-11 17:00:00,41.9,20.0,255.0,14.8,9.4,36.0,27.5,23.9,17,11,8,0,83.43414180293314,100.39671084467464
2025-08-11 18:00:00,40.2,19.4,219.0,12.2,8.7,39.0,27.3,26.9,18,11,8,0,99.3271316132903,95.88995011921158
2025-08-11 19:00:00,37.8,18.6,187.0,9.9,7.9,41.0,27.1,28.3,19,11,8,0,94.57295298365106,92.44474213329174
2025-08-11 20:00:00,37.5,18.1,156.0,7.5,7.0,43.0,27.0,26.7,20,11,8,0,97.69107790693107,97.19705416795772
2025-08-11 21:00:00,35.9,17.3,134.0,5.8,6.3,44.0,26.7,28.8,21,11,8,0,78.24075453901277,90.1682618098652
2025-08-11 22:00:00,34.6,16.4,123.0,4.9,6.0,44.0,26.8,27.8,22,11,8,0,86.93637871361985,87.62273705318812
2025-08-11 23:00:00,41.8,18.7,121.0,4.6,5.9,44.0,26.6,29.3,23,11,8,0,93.10053870352452,86.09255731871927
2025-08-12 00:00:00,34.6,15.7,133.0,5.0,6.1,44.0,26.9,29.4,0,12,8,1,71.9406844264764,83.99253394787381
2025-08-12 01:00:00,33.5,15.1,171.0,6.4,6.9,43.0,27.4,29.0,1,12,8,1,74.98594228665857,80.00905513888672
2025-08-12 02:00:00,35.2,15.8,224.0,8.2,8.0,42.0,27.4,29.1,2,12,8,1,87.07330387890617,77.99997686401395
2025-08-12 03:00:00,36.4,16.1,255.0,9.1,9.0,43.0,27.6,32.9,3,12,8,1,85.09458159652864,82.38460925403136
2025-08-12 04:00:00,38.3,16.4,245.0,8.0,9.6,47.0,28.4,29.7,4,12,8,1,74.61719252932288,82.26169266825279
2025-08-12 05:00:00,40.9,17.3,213.0,6.0,10.1,52.0,29.4,30.8,5,12,8,1,94.14427438763512,84.6186828378291
2025-08-12 06:00:00,41.1,17.5,191.0,4.4,10.3,56.0,29.4,31.6,6,12,8,1,73.35788764486801,80.7064515206089
2025-08-12 07:00:00,38.8,17.1,188.0,3.7,10.2,59.0,29.5,30.7,7,12,8,1,89.31751555019423,85.60655919423267
2025-08-12 08:00:00,37.3,16.9,194.0,3.4,9.8,61.0,29.5,30.2,8,12,8,1,87.361018952924,83.34547404932897
2025-08-12 09:00:00,36.6,16.9,206.0,3.6,9.6,61.0,29.4,31.4,9,12,8,1,87.86870015312147,88.18241155208013
2025-08-12 10:00:00,36.2,17.2,226.0,4.4,9.6,59.0,29.2,29.5,10,12,8,1,80.30650625089775,85.17874178564797
2025-08-12 11:00:00,35.3,16.9,253.0,5.6,9.6,55.0,28.9,29.9,11,12,8,1,84.65981810565174,84.27834150322387
2025-08-12 12:00:00,41.9,19.7,277.0,7.2,10.0,52.0,28.5,28.4,12,12,8,1,99.5770467632747,88.18112370660829
2025-08-12 13:00:00,43.5,21.0,300.0,10.7,10.2,47.0,28.4,23.9,13,12,8,1,104.03270908879223,96.08985798590645
2025-08-12 14:00:00,44.7,21.7,321.0,15.4,10.5,39.0,28.0,23.7,14,12,8,1,107.98226894457994,103.86400826554917
2025-08-12 15:00:00,44.1,23.3,331.0,18.5,10.7,34.0,27.6,24.2,15,12,8,1,116.52881265265168,109.51459689534151
2025-08-12 16:00:00,45.1,24.0,327.0,18.8,10.7,33.0,27.5,21.4,16,12,8,1,127.09472431388188,117.20193530370473
2025-08-12 17:00:00,48.5,25.4,312.0,17.5,10.5,34.0,27.3,20.5,17,12,8,1,129.8335125959041,124.48568318747944
2025-08-12 18:00:00,51.3,26.7,287.0,15.7,10.1,36.0,27.2,21.7,18,12,8,1,129.7219521923599,128.88339636738218
2025-08-12 19:00:00,49.8,25.9,242.0,13.2,9.2,38.0,27.0,22.2,19,12,8,1,133.57486575517484,131.04344351447983
2025-08-12 20:00:00,49.2,25.7,187.0,10.2,8.1,41.0,26.5,22.6,20,12,8,1,118.49622038926779,127.26434611226773
2025-08-12 21:00:00,42.4,22.4,147.0,7.9,7.3,43.0,26.4,21.9,21,12,8,1,119.99305480979645,124.02138031807992
2025-08-12 22:00:00,33.3,18.1,130.0,6.6,6.9,44.0,26.4,21.7,22,12,8,1,92.65918362200424,110.38281960702305
2025-08-12 23:00:00,31.7,16.8,130.0,6.1,6.8,43.0,26.6,19.8,23,12,8,1,81.23671005076842,97.96298282752326
2025-08-13 00:00:00,27.6,15.9,150.0,6.5,7.4,44.0,26.5,20.0,0,13,8,2,76.19302688569657,83.36297351948997
2025-08-13 01:00:00,30.6,16.5,212.0,8.4,8.9,43.0,27.1,18.2,1,13,8,2,86.64516198811108,81.35829964152559
2025-08-13 02:00:00,37.3,18.9,295.0,11.0,10.9,43.0,27.3,17.3,2,13,8,2,85.96598364503959,82.9347241729493
2025-08-13 03:00:00,42.7,20.5,344.0,12.3,12.6,44.0,28.1,19.5,3,13,8,2,98.67624543766837,90.42913035693992
2025-08-13 04:00:00,55.4,24.9,326.0,11.0,13.5,49.0,29.0,19.9,4,13,8,2,108.38362716279698,97.67528541516855
2025-08-13 05:00:00,51.8,23.1,275.0,8.4,14.0,57.0,29.2,20.6,5,13,8,2,117.08134512784304,108.04707257610302
2025-08-13 06:00:00,52.3,22.8,236.0,6.3,14.1,63.0,29.2,21.3,6,13,8,2,119.7967653074379,115.0872458660262
2025-08-13 07:00:00,54.5,23.3,226.0,5.3,13.7,66.0,29.5,23.2,7,13,8,2,117.7030916902323,118.19373404183796
2025-08-13 08:00:00,54.6,23.1,229.0,4.9,12.9,68.0,29.7,25.1,8,13,8,2,112.2022023971273,116.5673531315994
2025-08-13 09:00:00,53.3,22.4,238.0,5.0,12.4,68.0,29.5,22.7,9,13,8,2,108.22579485475103,112.71036298070378
2025-08-13 10:00:00,51.6,21.5,252.0,5.7,12.4,66.0,29.8,22.6,10,13,8,2,120.34937510434054,113.59245745207318
2025-08-13 11:00:00,53.7,21.9,272.0,6.9,12.7,62.0,29.3,20.8,11,13,8,2,108.19786284444953,112.2576776011806
2025-08-13 12:00:00,52.4,22.2,295.0,9.9,14.4,55.0,29.0,20.2,12,13,8,2,108.26886610626933,112.27203468502005
2025-08-13 13:00:00,50.6,21.1,327.0,13.4,14.5,49.0,28.8,18.0,13,13,8,2,118.74679485494971,111.73784126855644
2025-08-13 14:00:00,50.4,20.7,362.0,18.3,14.6,40.0,28.1,17.7,14,13,8,2,97.89294851711617,108.30286982611194
2025-08-13 15:00:00,48.9,21.5,384.0,21.9,14.6,33.0,27.8,17.2,15,13,8,2,113.10228499102983,109.91400945436546
2025-08-13 16:00:00,49.7,22.1,383.0,23.1,14.3,30.0,27.7,17.1,16,13,8,2,111.74180817557986,107.57901389457551
2025-08-13 17:00:00,48.3,21.8,369.0,23.1,13.9,29.0,27.5,14.2,17,13,8,2,114.25203733631918,113.03204350097651
2025-08-13 18:00:00,46.0,21.3,359.0,22.6,13.3,29.0,27.4,11.8,18,13,8,2,105.62665716305021,110.54016755831664
2025-08-13 19:00:00,43.9,20.9,366.0,21.4,12.4,29.0,27.1,8.2,19,13,8,2,118.73280287490758,112.8704991247592
2025-08-13 20:00:00,41.6,20.2,377.0,19.6,11.3,29.0,27.0,6.8,20,13,8,2,110.27511162123238,111.54485721973028
2025-08-13 21:00:00,39.7,19.7,375.0,18.5,10.9,29.0,26.9,5.9,21,13,8,2,89.24978242320337,106.08589897311468
2025-08-13 22:00:00,39.8,19.9,334.0,18.9,11.4,27.0,26.7,7.4,22,13,8,2,99.74677343312827,99.75722249252158
2025-08-13 23:00:00,45.4,21.1,281.0,20.1,12.4,24.0,26.8,7.9,23,13,8,2,88.52175904195622,92.50610496609619
2025-08-14 00:00:00,53.4,25.3,274.0,23.4,17.8,26.0,26.6,7.3,0,14,8,3,138.68081613083325,108.9831162019728
2025-08-14 01:00:00,44.1,23.9,369.0,23.0,19.5,27.0,27.1,4.7,1,14,8,3,121.84534487267827,116.3493066818228
2025-08-14 02:00:00,47.4,24.6,510.0,22.2,21.8,28.0,27.3,5.7,2,14,8,3,131.80037259950308,130.7755112010051
2025-08-14 03:00:00,48.5,23.2,592.0,20.3,23.0,32.0,28.0,7.3,3,14,8,3,107.13049164537101,120.25873637251767
2025-08-14 04:00:00,52.3,21.1,555.0,16.3,22.3,42.0,29.1,10.1,4,14,8,3,108.52125081458105,115.81737168648527
2025-08-14 05:00:00,57.0,21.7,458.0,11.1,20.6,55.0,29.9,11.8,5,14,8,3,104.00967313692045,106.55380519895773
2025-08-14 06:00:00,59.3,22.0,377.0,7.2,19.0,65.0,30.4,13.4,6,14,8,3,104.8451271650305,105.79201703884422
2025-08-14 07:00:00,59.5,21.9,336.0,5.5,17.8,71.0,30.5,12.8,7,14,8,3,113.68628924429441,107.51369651541535
2025-08-14 08:00:00,56.8,21.6,310.0,5.0,16.6,75.0,30.5,14.7,8,14,8,3,124.30410858582366,114.27850833171641
2025-08-14 09:00:00,56.5,21.4,303.0,5.2,15.8,75.0,30.6,19.2,9,14,8,3,98.43394908556921,112.141448971896
2025-08-14 10:00:00,56.3,20.8,320.0,5.9,15.6,71.0,30.1,18.9,10,14,8,3,101.21769893409258,107.98525220182871
2025-08-14 11:00:00,55.4,20.0,354.0,7.3,15.6,63.0,29.8,18.7,11,14,8,3,113.69885674605814,104.45016825524021
2025-08-14 12:00:00,61.2,22.9,393.0,13.7,16.5,54.0,29.4,18.2,12,14,8,3,104.07545950798985,106.33067172938041
2025-08-14 13:00:00,58.7,21.7,445.0,18.4,16.4,45.0,29.0,10.4,13,14,8,3,106.53709647990723,108.10380424465195
2025-08-14 14:00:00,53.3,21.3,501.0,24.8,16.2,33.0,28.7,11.5,14,14,8,3,100.06911678158835,103.5605575898287
